ticker,name,asset_type,dividends,currency,isin,source,source_file_path,active,start_date,end_date,notes
IT,Gartner,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ITW,Illinois Tool Works,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
IVZ,Invesco,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
J,Jacobs Solutions,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
JBHT,J.B. Hunt,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
JBL,Jabil,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
JCI,Johnson Controls,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
JKHY,Jack Henry & Associates,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
JNJ,Johnson & Johnson,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
JNPR,Juniper Networks,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
JPM,JPMorgan Chase,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
K,Kellanova,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
KDP,Keurig Dr Pepper,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
KEY,KeyCorp,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
KEYS,Keysight Technologies,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
KHC,Kraft Heinz,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
KIM,Kimco Realty,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
KKR,KKR & Co.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
KLAC,KLA Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
KMB,Kimberly-Clark,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
KMI,Kinder Morgan,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
KMX,CarMax,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
KO,Coca-Cola Company (The),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
KR,Kroger,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
KVUE,Kenvue,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
L,Loews Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LDOS,Leidos,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LEN,Lennar,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LH,Labcorp,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LHX,L3Harris,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LII,Lennox International,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LIN,Linde plc,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LKQ,LKQ Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LLY,Lilly (Eli),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LMT,Lockheed Martin,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LNT,Alliant Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LOW,Lowe's,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LRCX,Lam Research,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LULU,Lululemon Athletica,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LUV,Southwest Airlines,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LVS,Las Vegas Sands,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LW,Lamb Weston,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LYB,LyondellBasell,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
LYV,Live Nation Entertainment,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MA,Mastercard,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MAA,Mid-America Apartment Communities,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MAR,Marriott International,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MAS,Masco,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MCD,McDonald's,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MCHP,Microchip Technology,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MCK,McKesson Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MCO,Moody's Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MDLZ,Mondelez International,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MDT,Medtronic,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MET,MetLife,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
META,Meta Platforms,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MGM,MGM Resorts,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MHK,Mohawk Industries,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MKC,McCormick & Company,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MKTX,MarketAxess,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MLM,Martin Marietta Materials,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MMC,Marsh McLennan,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MMM,3M,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MNST,Monster Beverage,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MO,Altria,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MOH,Molina Healthcare,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MOS,Mosaic Company (The),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MPC,Marathon Petroleum,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MPWR,Monolithic Power Systems,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MRK,Merck & Co.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MRNA,Moderna,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MS,Morgan Stanley,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MSCI,MSCI Inc.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MSFT,Microsoft,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MSI,Motorola Solutions,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MTB,M&T Bank,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MTCH,Match Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MTD,Mettler Toledo,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
MU,Micron Technology,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NCLH,Norwegian Cruise Line Holdings,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NDAQ,"Nasdaq, Inc.",us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NDSN,Nordson Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NEE,NextEra Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NEM,Newmont,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NFLX,Netflix,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NI,NiSource,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NKE,"Nike, Inc.",us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NOC,Northrop Grumman,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NOW,ServiceNow,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NRG,NRG Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NSC,Norfolk Southern,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NTAP,NetApp,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NTRS,Northern Trust,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NUE,Nucor,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NVDA,Nvidia,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NVR,"NVR, Inc.",us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NWS,News Corp (Class B),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NWSA,News Corp (Class A),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
NXPI,NXP Semiconductors,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
O,Realty Income,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ODFL,Old Dominion,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
OKE,Oneok,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
OMC,Omnicom Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ON,ON Semiconductor,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ORCL,Oracle Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ORLY,O'Reilly Automotive,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
OTIS,Otis Worldwide,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
OXY,Occidental Petroleum,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PANW,Palo Alto Networks,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PARA,Paramount Global,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PAYC,Paycom,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PAYX,Paychex,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PCAR,Paccar,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PCG,PG&E Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PEG,Public Service Enterprise Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PEP,PepsiCo,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PFE,Pfizer,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PFG,Principal Financial Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PG,Procter & Gamble,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PGR,Progressive Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PH,Parker Hannifin,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PHM,PulteGroup,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PKG,Packaging Corporation of America,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PLD,Prologis,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PLTR,Palantir Technologies,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PM,Philip Morris International,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PNC,PNC Financial Services,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PNR,Pentair,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PNW,Pinnacle West Capital,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PODD,Insulet Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
POOL,Pool Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PPG,PPG Industries,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PPL,PPL Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PRU,Prudential Financial,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PSA,Public Storage,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PSX,Phillips 66,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PTC,PTC Inc.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PWR,Quanta Services,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
PYPL,PayPal,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
QCOM,Qualcomm,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
RCL,Royal Caribbean Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
REG,Regency Centers,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
REGN,Regeneron Pharmaceuticals,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
RF,Regions Financial Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
RJF,Raymond James Financial,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
RL,Ralph Lauren Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
RMD,ResMed,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ROK,Rockwell Automation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ROL,"Rollins, Inc.",us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ROP,Roper Technologies,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ROST,Ross Stores,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
RSG,Republic Services,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
RTX,RTX Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
RVTY,Revvity,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SBAC,SBA Communications,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SBUX,Starbucks,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SCHW,Charles Schwab Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SHW,Sherwin-Williams,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SJM,J.M. Smucker Company (The),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SLB,Schlumberger,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SMCI,Supermicro,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SNA,Snap-on,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SNPS,Synopsys,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SO,Southern Company,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SOLV,Solventum,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SPG,Simon Property Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SPGI,S&P Global,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SRE,Sempra,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
STE,Steris,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
STLD,Steel Dynamics,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
STT,State Street Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
STX,Seagate Technology,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
STZ,Constellation Brands,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SW,Smurfit Westrock,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SWK,Stanley Black & Decker,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SWKS,Skyworks Solutions,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SYF,Synchrony Financial,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SYK,Stryker Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
SYY,Sysco,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
T,AT&T,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TAP,Molson Coors Beverage Company,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TDG,TransDigm Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TDY,Teledyne Technologies,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TECH,Bio-Techne,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TEL,TE Connectivity,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TER,Teradyne,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TFC,Truist Financial,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TGT,Target Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TJX,TJX Companies,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TKO,TKO Group Holdings,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TMO,Thermo Fisher Scientific,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TMUS,T-Mobile US,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TPL,Texas Pacific Land Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TPR,"Tapestry, Inc.",us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TRGP,Targa Resources,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TRMB,Trimble Inc.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TROW,T. Rowe Price,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TRV,Travelers Companies (The),us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TSCO,Tractor Supply,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TSLA,"Tesla, Inc.",us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TSN,Tyson Foods,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TT,Trane Technologies,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TTWO,Take-Two Interactive,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TXN,Texas Instruments,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TXT,Textron,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
TYL,Tyler Technologies,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
UAL,United Airlines Holdings,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
UBER,Uber,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
UDR,"UDR, Inc.",us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
UHS,Universal Health Services,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ULTA,Ulta Beauty,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
UNH,UnitedHealth Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
UNP,Union Pacific Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
UPS,United Parcel Service,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
URI,United Rentals,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
USB,U.S. Bancorp,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
V,Visa Inc.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
VICI,Vici Properties,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
VLO,Valero Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
VLTO,Veralto,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
VMC,Vulcan Materials Company,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
VRSK,Verisk Analytics,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
VRSN,Verisign,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
VRTX,Vertex Pharmaceuticals,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
VST,Vistra Corp.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
VTR,Ventas,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
VTRS,Viatris,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
VZ,Verizon,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WAB,Wabtec,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WAT,Waters Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WBA,Walgreens Boots Alliance,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WBD,Warner Bros. Discovery,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WDAY,"Workday, Inc.",us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WDC,Western Digital,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WEC,WEC Energy Group,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WELL,Welltower,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WFC,Wells Fargo,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WM,Waste Management,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WMB,Williams Companies,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WMT,Walmart,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WRB,W. R. Berkley Corporation,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WSM,"Williams-Sonoma, Inc.",us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WST,West Pharmaceutical Services,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WTW,Willis Towers Watson,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WY,Weyerhaeuser,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
WYNN,Wynn Resorts,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
XEL,Xcel Energy,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
XOM,ExxonMobil,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
XYL,Xylem Inc.,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
YUM,Yum! Brands,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ZBH,Zimmer Biomet,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ZBRA,Zebra Technologies,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
ZTS,Zoetis,us stock,,USD,,yfinance,-,Y,,,S&P500 constituents
HMC,Honda Motor Co.,us stock,,USD,,yfinance,-,Y,,,household name bluechip stock outside of S&P500
QSR,Burger King (Restaurant Brands Intl),us stock,,USD,,yfinance,-,Y,,,household name bluechip stock outside of S&P500
X,United States Steel,us stock,,USD,,yfinance,-,Y,,,household name bluechip stock outside of S&P500
PARA,Paramount Global (formerly ViacomCBS),us stock,,USD,,yfinance,-,Y,,,household name bluechip stock outside of S&P500
KODK,Eastman Kodak,us stock,,USD,,yfinance,-,Y,,,household name bluechip stock outside of S&P500
XRX,Xerox,us stock,,USD,,yfinance,-,Y,,,household name bluechip stock outside of S&P500
0P0001O2BP.L,Vanguard ActLife Clmt Awr 40-50% Eq Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001O2BQ.L,Vanguard ActLife Clmt Arw 40-50% Eq Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P000185T5.L,Vanguard ActLife Clmt Awr 60-70% Eq Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P000185T6.L,Vanguard ActLife Clmt Awr 60-70% Eq Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001O2BR.L,Vanguard ActLife Clmt Awr 80-90% Eq Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001O2BS.L,Vanguard ActLife Clmt Awr 80-90% Eq Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000TKZG.L,Vanguard Lifestrategy 20% Equity Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000TKZH.L,Vanguard Lifestrategy 20% Equity Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000TKZI.L,Vanguard Lifestrategy 40% Equity Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000TKZJ.L,Vanguard Lifestrategy 40% Equity Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000TKZK.L,Vanguard Lifestrategy 60% Equity Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000TKZL.L,Vanguard Lifestrategy 60% Equity Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000TKZM.L,Vanguard Lifestrategy 80% Equity Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000TKZN.L,Vanguard Lifestrategy 80% Equity Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000TKZO.L,Vanguard Lifestrategy 100% Equity Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000TKZP.L,Vanguard Lifestrategy 100% Equity Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00017UWM.L,Vanguard Target Retirement 2015 Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00017UWO.L,Vanguard Target Retirement 2020 Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00017UWP.L,Vanguard Target Retirement 2025 Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00017UWQ.L,Vanguard Target Retirement 2030 Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00017UWR.L,Vanguard Target Retirement 2035 Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00017UWS.L,Vanguard Target Retirement 2040 Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00017UWT.L,Vanguard Target Retirement 2045 Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00017UWU.L,Vanguard Target Retirement 2050 Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P00017UWV.L,Vanguard Target Retirement 2055 Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001CE2H.L,Vanguard Target Retirement 2060 Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001CE2G.L,Vanguard Target Retirement 2065 Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001IL91.L,Vanguard Active UK Equity Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001IL90.L,Vanguard Active UK Equity Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001IU24.L,Vanguard Emerging Markets Bond Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001T4ZA.L,Vanguard Emerging Markets Bond Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KM22.L,Vanguard Emerging Markets Stock Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000KM21.L,Vanguard Emerging Markets Stock Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000UGLE.L,Vanguard ESG Developed Europe Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000UGLF.L,Vanguard ESG Developed Europe Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000UGLG.L,Vanguard ESG Developed World All Cap Equity Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0000UGLH.L,Vanguard ESG Developed World All Cap Equity Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001K1DR.L,Vanguard ESG Emerging Markets All Cap Equity Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001K1DS.L,Vanguard ESG Emerging Markets All Cap Equity Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001PXCY.L,Vanguard ESG Global Corporate Bond Index Fund Acc,mutual fund,N,GBP,,yfinance,-,Y,,,Vanguard mutual fund
0P0001PXCT.L,Vanguard ESG Global Corporate Bond Index Fund Dist,mutual fund,Y,GBP,,yfinance,-,Y,,,Vanguard mutual fund
